date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:34:30	53686/53686	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:34:29%20GMT	https://frisk-nextapp.vercel.app/blog-details/3	./friskclone/frisk-nextapp.vercel.app/blog-details/3.html	(from https://frisk-nextapp.vercel.app/)
04:34:31	66286/66286	---M--	200	added ('OK')	image/png	etag:%22ef3af716ef3e765b13521eb2dc423717%22	https://frisk-nextapp.vercel.app/assets/img/blog/blog_1_3.png	./friskclone/frisk-nextapp.vercel.app/assets/img/blog/blog_1_3.png	(from https://frisk-nextapp.vercel.app/)
04:34:31	24435/24435	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224df2ecd989f58e98928a2d7730bbd08f%22	https://frisk-nextapp.vercel.app/privacy-policy	./friskclone/frisk-nextapp.vercel.app/privacy-policy.5e.delayed	(from https://frisk-nextapp.vercel.app/)
04:34:32	24435/24435	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224df2ecd989f58e98928a2d7730bbd08f%22	https://frisk-nextapp.vercel.app/terms-conditions	./friskclone/frisk-nextapp.vercel.app/terms-conditions.5f.delayed	(from https://frisk-nextapp.vercel.app/)
04:34:34	89988/89988	---M--	200	added ('OK')	font/woff	etag:%221a575a4138e5f366474f0e7c5bd614a5%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-brands-400.0e53fe4f.woff	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-brands-400.0e53fe4f.woff	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:35	89988/89988	---M--	200	added ('OK')	font/woff	etag:%221a575a4138e5f366474f0e7c5bd614a5%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-brands-400.0e53fe4f.woff?	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-brands-400.0e53fe4fd41d.woff	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:36	76736/76736	---M--	200	added ('OK')	font/woff2	etag:%22ed311c7a0ade9a75bb3ebf5a7670f31d%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-brands-400.7edea186.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-brands-400.7edea186.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:36	16276/16276	---M--	200	added ('OK')	font/woff	etag:%22d1d7e3b4c219fde0f7376c6facfd7149%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-regular-400.04dd5282.woff	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-regular-400.04dd5282.woff	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:37	16276/16276	---M--	200	added ('OK')	font/woff	etag:%22d1d7e3b4c219fde0f7376c6facfd7149%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-regular-400.04dd5282.woff?	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-regular-400.04dd5282d41d.woff	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:38	13224/13224	---M--	200	added ('OK')	font/woff2	etag:%22b91d376b8d7646d671cd820950d5f7f1%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-regular-400.e2b3a9dc.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-regular-400.e2b3a9dc.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:40	33736/33736	---MCZ	200	added ('OK')	font/ttf	etag:W/%22766913e6c0088ab8c9f73e18b4127bc4%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-regular-400.7346017c.ttf	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-regular-400.7346017c.ttf	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:41	101648/101648	---M--	200	added ('OK')	font/woff	etag:%22d745348d289b149026921f197929a893%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-solid-900.e67670b0.woff	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-solid-900.e67670b0.woff	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:42	101648/101648	---M--	200	added ('OK')	font/woff	etag:%22d745348d289b149026921f197929a893%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-solid-900.e67670b0.woff?	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-solid-900.e67670b0d41d.woff	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:43	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%22d824df7eb2e268626a2dd9a6a741ac4e%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-solid-900.620019ed.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-solid-900.620019ed.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:44	202744/202744	---MCZ	200	added ('OK')	font/ttf	etag:W/%22b9625119ce4300f0ef890a8f3234c773%22	https://frisk-nextapp.vercel.app/_next/static/media/fa-solid-900.d5b0a356.ttf	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fa-solid-900.d5b0a356.ttf	(from https://frisk-nextapp.vercel.app/_next/static/css/00c0fe84eb1868f4.css)
04:34:45	1816/1816	---M--	200	added ('OK')	font/woff2	etag:%2220c0b652b7183b9917b283b04aa68ddc%22	https://frisk-nextapp.vercel.app/_next/static/media/e546cf32c9d4702c-s.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/e546cf32c9d4702c-s.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/1c639d07d856b012.css)
04:34:45	31460/31460	---M--	200	added ('OK')	font/woff2	etag:%224cfb17abc7db68aaa8238fd287c60c96%22	https://frisk-nextapp.vercel.app/_next/static/media/d76fe899475ae4d7-s.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/d76fe899475ae4d7-s.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/1c639d07d856b012.css)
04:34:47	13856/13856	---M--	200	added ('OK')	font/woff2	etag:%222e21621de57fc8d4d710e37ce38d966d%22	https://frisk-nextapp.vercel.app/_next/static/media/8048a25e80cc4179-s.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/8048a25e80cc4179-s.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/1c639d07d856b012.css)
04:34:48	117852/117852	---M--	200	added ('OK')	font/woff2	etag:%2278b0b941ffc99c060be329447cc046bd%22	https://frisk-nextapp.vercel.app/_next/static/media/84e2ca9032588f29-s.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/84e2ca9032588f29-s.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/1c639d07d856b012.css)
04:34:49	5540/5540	---M--	200	added ('OK')	font/woff2	etag:%22889718d692d5bfc6019cbdfcb5cc106f%22	https://frisk-nextapp.vercel.app/_next/static/media/6c9a125e97d835e1-s.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/6c9a125e97d835e1-s.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/1c639d07d856b012.css)
04:34:49	5640/5640	---M--	200	added ('OK')	font/woff2	etag:%22f2a04185547c36abfa589651236a9849%22	https://frisk-nextapp.vercel.app/_next/static/media/fe0777f1195381cb-s.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/fe0777f1195381cb-s.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/1c639d07d856b012.css)
04:34:51	5496/5496	---M--	200	added ('OK')	font/woff2	etag:%2263af7d5e18e585fad8d0220e5d551da1%22	https://frisk-nextapp.vercel.app/_next/static/media/f10b8e9d91f3edcb-s.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/f10b8e9d91f3edcb-s.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/1c639d07d856b012.css)
04:34:51	5552/5552	---M--	200	added ('OK')	font/woff2	etag:%225a1b7c983a9dc0a87a2ff138e07ae822%22	https://frisk-nextapp.vercel.app/_next/static/media/c3bc380753a8436c-s.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/c3bc380753a8436c-s.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/1c639d07d856b012.css)
04:34:52	5448/5448	---M--	200	added ('OK')	font/woff2	etag:%22d3aa06d13d3cf9c0558927051f3cb948%22	https://frisk-nextapp.vercel.app/_next/static/media/a1386beebedccca4-s.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/a1386beebedccca4-s.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/1c639d07d856b012.css)
04:34:53	5484/5484	---M--	200	added ('OK')	font/woff2	etag:%22b1ee7ba0b4c946e20d7859cddf2aa203%22	https://frisk-nextapp.vercel.app/_next/static/media/5fb25f343c7550ca-s.woff2	./friskclone/frisk-nextapp.vercel.app/_next/static/media/5fb25f343c7550ca-s.woff2	(from https://frisk-nextapp.vercel.app/_next/static/css/1c639d07d856b012.css)
04:34:55	13992/13992	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f9f7a734e64a3f481edb26c0f4997ba8%22	https://frisk-nextapp.vercel.app/_next/static/chunks/5051-2b333426c86ec0e2.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/5051-2b333426c86ec0e2.js	(from https://frisk-nextapp.vercel.app/contact)
04:34:56	2800/2800	---MCZ	200	added ('OK')	application/javascript	etag:W/%227907a2e5c2ecdfc0fe85c0c8841c014e%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/contact/page-21454fd53ff0b0db.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/contact/page-21454fd53ff0b0db.js	(from https://frisk-nextapp.vercel.app/contact)
04:34:57	183861/183861	---M--	200	added ('OK')	image/jpeg	etag:%22ef7afec2a7236ad0e19009fc6bbc67b1%22	https://frisk-nextapp.vercel.app/assets/img/bg/breadcumb-bg1-6.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/bg/breadcumb-bg1-6.jpg	(from https://frisk-nextapp.vercel.app/contact)
04:34:57	518/518	---M--	200	added ('OK')	image/svg+xml	etag:%2294548029583bef080e0b337452c1f653%22	https://frisk-nextapp.vercel.app/assets/img/icon/location-pin-alt.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/icon/location-pin-alt.svg	(from https://frisk-nextapp.vercel.app/contact)
04:34:58	595/595	---M--	200	added ('OK')	image/svg+xml	etag:%2228491bb99cd649c2cf95a7bbc21fe56a%22	https://frisk-nextapp.vercel.app/assets/img/icon/speech-bubble.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/icon/speech-bubble.svg	(from https://frisk-nextapp.vercel.app/contact)
04:34:59	717/717	---M--	200	added ('OK')	image/svg+xml	etag:%2242b56d9b02bbfdb3e80f979ce0d92190%22	https://frisk-nextapp.vercel.app/assets/img/icon/phone.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/icon/phone.svg	(from https://frisk-nextapp.vercel.app/contact)
04:35:01	26945/26945	---MCZ	200	added ('OK')	application/javascript	etag:W/%221835022a7b0a68531fca714c6542a47d%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-2/page-e989074d926311fe.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-2/page-e989074d926311fe.js	(from https://frisk-nextapp.vercel.app/home-2)
04:35:02	3178/3178	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2208a804aec98933ab79277a486492676e%22	https://frisk-nextapp.vercel.app/assets/img/logo-white-sm.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/logo-white-sm.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:03	66975/66975	---M--	200	added ('OK')	image/jpeg	etag:%228bacae16264e1c5aece3dd93b8ded431%22	https://frisk-nextapp.vercel.app/assets/img/hero/hero-2-1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/hero/hero-2-1.jpg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:03	969/969	---M--	200	added ('OK')	image/svg+xml	etag:%22ca53bba1827047169367cf00de982620%22	https://frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-1.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-1.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:05	31432/31432	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:04%20GMT	https://frisk-nextapp.vercel.app/service-details/1	./friskclone/frisk-nextapp.vercel.app/service-details/1.html	(from https://frisk-nextapp.vercel.app/home-2)
04:35:05	616/616	---M--	200	added ('OK')	image/svg+xml	etag:%22537d799ea09f3e99445312a2c9527108%22	https://frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-2.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-2.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:06	714/714	---M--	200	added ('OK')	image/svg+xml	etag:%2291fb8fc4c0733a74da9adbd1485dc643%22	https://frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-3.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-3.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:08	31439/31439	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:07%20GMT	https://frisk-nextapp.vercel.app/service-details/3	./friskclone/frisk-nextapp.vercel.app/service-details/3.html	(from https://frisk-nextapp.vercel.app/home-2)
04:35:08	685/685	---M--	200	added ('OK')	image/svg+xml	etag:%2245e04cbe05c60b4b7160bcbc561cc07c%22	https://frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-4.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-4.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:10	31434/31434	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:09%20GMT	https://frisk-nextapp.vercel.app/service-details/4	./friskclone/frisk-nextapp.vercel.app/service-details/4.html	(from https://frisk-nextapp.vercel.app/home-2)
04:35:11	75639/75639	---M--	200	added ('OK')	image/jpeg	etag:%227eafa887346fc7171ae04d01d73f4c21%22	https://frisk-nextapp.vercel.app/assets/img/normal/service_2-1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/normal/service_2-1.jpg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:12	33682/33682	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:11%20GMT	https://frisk-nextapp.vercel.app/project-details/11	./friskclone/frisk-nextapp.vercel.app/project-details/11.html	(from https://frisk-nextapp.vercel.app/home-2)
04:35:13	30215/30215	---M--	200	added ('OK')	image/jpeg	etag:%225c27ce564db2af020fbe0dfc9a7bcda2%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio2_2.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio2_2.jpg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:14	33682/33682	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:13%20GMT	https://frisk-nextapp.vercel.app/project-details/12	./friskclone/frisk-nextapp.vercel.app/project-details/12.html	(from https://frisk-nextapp.vercel.app/home-2)
04:35:15	110599/110599	---M--	200	added ('OK')	image/jpeg	etag:%22bfbc8ec6a9dac08e94797bc2a34a1fc5%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio2_3.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio2_3.jpg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:16	33678/33678	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:15%20GMT	https://frisk-nextapp.vercel.app/project-details/7	./friskclone/frisk-nextapp.vercel.app/project-details/7.html	(from https://frisk-nextapp.vercel.app/home-2)
04:35:17	66130/66130	---M--	200	added ('OK')	image/jpeg	etag:%22a4e02bb22c1e007151fcc1a435c7ea2c%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio2_1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio2_1.jpg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:18	33678/33678	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:17%20GMT	https://frisk-nextapp.vercel.app/project-details/8	./friskclone/frisk-nextapp.vercel.app/project-details/8.html	(from https://frisk-nextapp.vercel.app/home-2)
04:35:19	33678/33678	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:18%20GMT	https://frisk-nextapp.vercel.app/project-details/9	./friskclone/frisk-nextapp.vercel.app/project-details/9.html	(from https://frisk-nextapp.vercel.app/home-2)
04:35:20	33682/33682	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:19%20GMT	https://frisk-nextapp.vercel.app/project-details/10	./friskclone/frisk-nextapp.vercel.app/project-details/10.html	(from https://frisk-nextapp.vercel.app/home-2)
04:35:21	271950/271950	---M--	200	added ('OK')	image/jpeg	etag:%22e40ac1a10726bd8b05eeebb9c0d17929%22	https://frisk-nextapp.vercel.app/assets/img/normal/video_2-1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/normal/video_2-1.jpg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:22	12785/12785	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221206ba7ef16dc696e65a2da5bfa2b88a%22	https://frisk-nextapp.vercel.app/assets/img/client/client-1-1.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/client/client-1-1.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:23	3255/3255	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c2aeb912a676736e563e27f49495666a%22	https://frisk-nextapp.vercel.app/assets/img/client/client-1-2.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/client/client-1-2.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:24	2964/2964	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b5ef3e0ebf6f2cd7e79b8b3da36a8207%22	https://frisk-nextapp.vercel.app/assets/img/client/client-1-3.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/client/client-1-3.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:25	3975/3975	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22459b7384b974114feafaf615ba64a442%22	https://frisk-nextapp.vercel.app/assets/img/client/client-1-4.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/client/client-1-4.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:26	1691/1691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22590577d40765e4b1ca5cde348bb063a4%22	https://frisk-nextapp.vercel.app/assets/img/client/client-1-5.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/client/client-1-5.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:27	6097/6097	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e1e5aeb7c5164ac90645c1b1e9b73055%22	https://frisk-nextapp.vercel.app/assets/img/client/client-1-6.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/client/client-1-6.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:28	8492/8492	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f0eab8394e0f27f07f9618726487989d%22	https://frisk-nextapp.vercel.app/assets/img/client/client-1-7.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/client/client-1-7.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:29	10491/10491	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2228d4048195b4c6ec1f7944eda8f281ba%22	https://frisk-nextapp.vercel.app/assets/img/client/client-1-8.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/client/client-1-8.svg	(from https://frisk-nextapp.vercel.app/home-2)
04:35:30	36252/36252	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dd2d192123b947851faf864dbb4eb724%22	https://frisk-nextapp.vercel.app/_next/static/chunks/1586-b6289d476d3b5f22.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/1586-b6289d476d3b5f22.js	(from https://frisk-nextapp.vercel.app/home-3)
04:35:31	7788/7788	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ffaf22c241a6d56cc074f733da3795fd%22	https://frisk-nextapp.vercel.app/_next/static/chunks/1049-6330308962beb957.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/1049-6330308962beb957.js	(from https://frisk-nextapp.vercel.app/home-3)
04:35:32	13434/13434	---MCZ	200	added ('OK')	application/javascript	etag:W/%229f2c4af8f43b4766fbd7b2348c80b668%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-3/page-2068cada9f7fe1a2.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-3/page-2068cada9f7fe1a2.js	(from https://frisk-nextapp.vercel.app/home-3)
04:35:33	149121/149121	---M--	200	added ('OK')	image/jpeg	etag:%224730ace4342a23c65a20fc79603e9544%22	https://frisk-nextapp.vercel.app/assets/img/hero/hero-3-1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/hero/hero-3-1.jpg	(from https://frisk-nextapp.vercel.app/home-3)
04:35:34	78659/78659	---M--	200	added ('OK')	image/jpeg	etag:%22aa5639890de971d5bc4a557ee43e2c71%22	https://frisk-nextapp.vercel.app/assets/img/normal/why_3-1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/normal/why_3-1.jpg	(from https://frisk-nextapp.vercel.app/home-3)
04:35:35	33682/33682	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:34%20GMT	https://frisk-nextapp.vercel.app/project-details/13	./friskclone/frisk-nextapp.vercel.app/project-details/13.html	(from https://frisk-nextapp.vercel.app/home-3)
04:35:36	33676/33676	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:35%20GMT	https://frisk-nextapp.vercel.app/project-details/14	./friskclone/frisk-nextapp.vercel.app/project-details/14.html	(from https://frisk-nextapp.vercel.app/home-3)
04:35:37	33679/33679	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:36%20GMT	https://frisk-nextapp.vercel.app/project-details/15	./friskclone/frisk-nextapp.vercel.app/project-details/15.html	(from https://frisk-nextapp.vercel.app/home-3)
04:35:38	33678/33678	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:37%20GMT	https://frisk-nextapp.vercel.app/project-details/16	./friskclone/frisk-nextapp.vercel.app/project-details/16.html	(from https://frisk-nextapp.vercel.app/home-3)
04:35:39	33680/33680	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:38%20GMT	https://frisk-nextapp.vercel.app/project-details/17	./friskclone/frisk-nextapp.vercel.app/project-details/17.html	(from https://frisk-nextapp.vercel.app/home-3)
04:35:40	31432/31432	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:39%20GMT	https://frisk-nextapp.vercel.app/service-details/5	./friskclone/frisk-nextapp.vercel.app/service-details/5.html	(from https://frisk-nextapp.vercel.app/home-3)
04:35:41	31432/31432	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:40%20GMT	https://frisk-nextapp.vercel.app/service-details/6	./friskclone/frisk-nextapp.vercel.app/service-details/6.html	(from https://frisk-nextapp.vercel.app/home-3)
04:35:42	31434/31434	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:41%20GMT	https://frisk-nextapp.vercel.app/service-details/7	./friskclone/frisk-nextapp.vercel.app/service-details/7.html	(from https://frisk-nextapp.vercel.app/home-3)
04:35:43	7109/7109	---MCZ	200	added ('OK')	application/javascript	etag:W/%22db0673ed1bd16da1ee053f71c89e18bc%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-4/page-6a7de68c29b53ac1.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-4/page-6a7de68c29b53ac1.js	(from https://frisk-nextapp.vercel.app/home-4)
04:35:44	64319/64319	---M--	200	added ('OK')	image/jpeg	etag:%229c33d09708f611f6e1e21e72dbe2b3d3%22	https://frisk-nextapp.vercel.app/assets/img/hero/hero-4-1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/hero/hero-4-1.jpg	(from https://frisk-nextapp.vercel.app/home-4)
04:35:44	3559/3559	---M--	200	added ('OK')	image/png	etag:%22a8410c387dad916b2e2e946984806453%22	https://frisk-nextapp.vercel.app/assets/img/hero/hero-counter1-1.png	./friskclone/frisk-nextapp.vercel.app/assets/img/hero/hero-counter1-1.png	(from https://frisk-nextapp.vercel.app/home-4)
04:35:45	3358/3358	---M--	200	added ('OK')	image/png	etag:%22a75acc6ac21fe935833c92a94d5ce2ee%22	https://frisk-nextapp.vercel.app/assets/img/hero/hero-counter1-2.png	./friskclone/frisk-nextapp.vercel.app/assets/img/hero/hero-counter1-2.png	(from https://frisk-nextapp.vercel.app/home-4)
04:35:47	33682/33682	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:46%20GMT	https://frisk-nextapp.vercel.app/project-details/18	./friskclone/frisk-nextapp.vercel.app/project-details/18.html	(from https://frisk-nextapp.vercel.app/home-4)
04:35:48	30215/30215	---M--	200	added ('OK')	image/jpeg	etag:%225c27ce564db2af020fbe0dfc9a7bcda2%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio3_1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio3_1.jpg	(from https://frisk-nextapp.vercel.app/home-4)
04:35:49	33681/33681	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:48%20GMT	https://frisk-nextapp.vercel.app/project-details/19	./friskclone/frisk-nextapp.vercel.app/project-details/19.html	(from https://frisk-nextapp.vercel.app/home-4)
04:35:50	78362/78362	---M--	200	added ('OK')	image/jpeg	etag:%22e48a41c7c95de4963539bce008db875b%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio3_2.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio3_2.jpg	(from https://frisk-nextapp.vercel.app/home-4)
04:35:51	33681/33681	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:50%20GMT	https://frisk-nextapp.vercel.app/project-details/20	./friskclone/frisk-nextapp.vercel.app/project-details/20.html	(from https://frisk-nextapp.vercel.app/home-4)
04:35:52	104876/104876	---M--	200	added ('OK')	image/jpeg	etag:%2230c238427292b457609418204e5ae408%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio3_3.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio3_3.jpg	(from https://frisk-nextapp.vercel.app/home-4)
04:35:53	60476/60476	---M--	200	added ('OK')	image/jpeg	etag:%221a50d93b61948ba2d1a4181d6a3b74c1%22	https://frisk-nextapp.vercel.app/assets/img/normal/about_4-1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/normal/about_4-1.jpg	(from https://frisk-nextapp.vercel.app/home-4)
04:35:54	53679/53679	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:53%20GMT	https://frisk-nextapp.vercel.app/blog-details/11	./friskclone/frisk-nextapp.vercel.app/blog-details/11.html	(from https://frisk-nextapp.vercel.app/home-4)
